10664,"3,535,195",7240,IE,2025,thesun.ie
10665,"3,504,648",5595,IE,2025,sundayworld.com
10666,"3,389,194",4798,IE,2025,rte.ie
10667,"3,232,885",6173,IE,2025,extra.ie
10668,"3,207,977",3121,IE,2025,farmersjournal.ie
10669,"2,784,433",5122,IE,2025,donegalnow.com
10670,"2,675,457",2892,IE,2025,intellinews.com
10671,"2,315,048",3818,IE,2025,interestingengineering.com
10672,"2,279,139",3226,IE,2025,autosport.com
10673,"2,084,496",4183,IE,2025,rsvplive.ie
10674,"1,892,826",2110,IE,2025,pocket-lint.com
10675,"1,794,029",4315,IE,2025,digitalspy.com
10676,"1,691,649",2763,IE,2025,eveningecho.ie
10677,"1,678,110",3300,IE,2025,limerickleader.ie
10678,"1,575,694",3375,IE,2025,dublinlive.ie
10679,"1,471,915",2742,IE,2025,southernstar.ie
10680,"1,416,607",2364,IE,2025,echolive.ie
10681,"1,356,424",2532,IE,2025,screendaily.com
10682,"1,350,422",2657,IE,2025,mayonews.ie
10683,"1,284,992",2468,IE,2025,hotpress.com
10684,"1,198,842",2302,IE,2025,balls.ie
10685,"1,187,100",1255,IE,2025,bigissue.com
10686,"1,127,097",1883,IE,2025,flightglobal.com
10687,"1,114,434",1950,IE,2025,anglocelt.ie
10688,"1,100,750",2046,IE,2025,breakingnews.ie
10689,"1,030,685",1772,IE,2025,meathchronicle.ie
10690,"1,027,277",1944,IE,2025,westmeathindependent.ie
10691,"951,147",1998,IE,2025,con-telegraph.ie
10692,"946,639",1831,IE,2025,westmeathexaminer.ie
10693,"937,486",2040,IE,2025,thecomet.net
10694,"886,333",916,IE,2025,image.ie
10695,"875,552",1335,IE,2025,nenaghguardian.ie
10696,"833,155",1858,IE,2025,theliberal.ie
10697,"819,154",1363,IE,2025,siliconrepublic.com
10698,"788,501",1472,IE,2025,connachttribune.ie
10699,"775,643",1755,IE,2025,kildare-nationalist.ie
10700,"768,781",1512,IE,2025,theirishfield.ie
10701,"697,428",1391,IE,2025,thebookseller.com
10702,"643,395",813,IE,2025,pistonheads.com
10703,"637,758",1180,IE,2025,boatinternational.com
10704,"624,537",620,IE,2025,sportsnewsireland.com
10705,"600,405",1373,IE,2025,limerickpost.ie
10706,"589,068",928,IE,2025,trtworld.com
10707,"587,139",1611,IE,2025,esmmagazine.com
10708,"579,345",728,IE,2025,pinkun.com
10709,"577,692",1326,IE,2025,carlow-nationalist.ie
10710,"557,915",1282,IE,2025,laois-nationalist.ie
10711,"553,701",823,IE,2025,whufc.com
10712,"550,574",1114,IE,2025,shemazing.net
10713,"541,017",787,IE,2025,thejournal.ie
10714,"507,290",693,IE,2025,civilserviceworld.com
10715,"471,212",763,IE,2025,avondhupress.ie
10716,"471,006",598,IE,2025,irishecho.com
10717,"464,132",573,IE,2025,chemistryworld.com
10718,"463,093",314,IE,2025,theirishworld.com
10719,"460,100",1015,IE,2025,ttgmedia.com
10720,"431,283",1480,IE,2025,mobileworldlive.com
10721,"418,716",753,IE,2025,extratime.ie
10722,"380,861",512,IE,2025,dailyedge.ie
10723,"376,816",515,IE,2025,the42.ie
10724,"363,016",1061,IE,2025,nova.ie
10725,"357,083",721,IE,2025,clarechampion.ie
10726,"332,289",271,IE,2025,loeildelaphotographie.com
10727,"326,920",1104,IE,2025,highlandradio.com
10728,"319,774",1027,IE,2025,gasworld.com
10729,"310,128",591,IE,2025,internationalrentalnews.com
10730,"300,856",825,IE,2025,sportsjoe.ie
10731,"275,923",552,IE,2025,islingtontribune.com
10732,"274,265",473,IE,2025,camdennewjournal.com
10733,"273,853",704,IE,2025,techcentral.ie
10734,"265,152",710,IE,2025,kilcullenbridge.blogspot.com
10735,"264,603",494,IE,2025,thecork.ie
10736,"251,441",272,IE,2025,universitytimes.ie
10737,"223,486",254,IE,2025,theparliamentmagazine.eu
10738,"207,751",107,IE,2025,sociable.co
10739,"204,335",228,IE,2025,trinitynews.ie
10740,"202,306",553,IE,2025,galwaybayfm.ie
10741,"190,627",273,IE,2025,clareherald.com
10742,"170,604",621,IE,2025,clare.fm
10743,"165,864",143,IE,2025,relocatemagazine.com
10744,"157,554",270,IE,2025,advertiser.ie
10745,"139,505",551,IE,2025,entertainment.ie
10746,"134,194",88,IE,2025,businesspost.ie
10747,"128,018",887,IE,2025,mining-journal.com
10748,"124,660",503,IE,2025,kfmradio.com
10749,"81,210",219,IE,2025,galwaydaily.com
10750,"75,194",152,IE,2025,buzz.ie
10751,"51,485",103,IE,2025,irishbuildingmagazine.ie
12925,"22,604,899",30163,IN,2025,indianexpress.com
12926,"19,219,999",33859,IN,2025,sportskeeda.com
12927,"18,377,870",31931,IN,2025,timesofindia.indiatimes.com
12928,"15,917,918",30924,IN,2025,economictimes.indiatimes.com
12929,"12,825,492",30701,IN,2025,timesnownews.com
12930,"11,218,561",20650,IN,2025,moneycontrol.com
12931,"10,823,237",20122,IN,2025,financialexpress.com
12932,"10,010,841",19403,IN,2025,news18.com
12933,"8,254,774",12364,IN,2025,livemint.com
12934,"6,963,373",11029,IN,2025,outlookindia.com
12935,"6,663,926",18390,IN,2025,dnaindia.com
12936,"5,990,701",14829,IN,2025,republicworld.com
12937,"5,944,487",6249,IN,2025,theprint.in
12938,"5,924,015",16358,IN,2025,freepressjournal.in
12939,"5,622,209",12811,IN,2025,pinkvilla.com
12940,"5,400,407",17706,IN,2025,devdiscourse.com
12941,"5,241,092",13066,IN,2025,thehansindia.com
12942,"5,151,283",5461,IN,2025,livelaw.in
12943,"4,573,670",9847,IN,2025,dailypioneer.com
12944,"4,226,538",9887,IN,2025,abplive.in
12945,"4,187,565",8974,IN,2025,dailyexcelsior.com
12946,"4,040,331",3030,IN,2025,countercurrents.org
12947,"3,957,936",7904,IN,2025,indiatoday.in
12948,"3,806,443",7294,IN,2025,morungexpress.com
12949,"3,774,312",7668,IN,2025,thestatesman.com
12950,"3,485,827",4863,IN,2025,thehindubusinessline.com
12951,"3,424,641",7513,IN,2025,newsx.com
12952,"3,258,278",7582,IN,2025,wionews.com
12953,"3,140,353",7083,IN,2025,risingkashmir.com
12954,"3,096,933",6347,IN,2025,cnbctv18.com
12955,"3,094,446",6746,IN,2025,deccanchronicle.com
12956,"2,893,715",6125,IN,2025,theweek.in
12957,"2,893,160",8417,IN,2025,telanganatoday.com
12958,"2,825,713",4944,IN,2025,newkerala.com
12959,"2,668,023",6188,IN,2025,millenniumpost.in
12960,"2,589,954",6017,IN,2025,businesstoday.in
12961,"2,539,483",4964,IN,2025,theshillongtimes.com
12962,"2,506,771",2171,IN,2025,scroll.in
12963,"1,967,942",2678,IN,2025,firstpost.com
12964,"1,878,321",5551,IN,2025,odishatv.in
12965,"1,826,363",5603,IN,2025,legallyindia.com
12966,"1,778,522",4158,IN,2025,sentinelassam.com
12967,"1,774,439",4432,IN,2025,indiatvnews.com
12968,"1,756,568",3377,IN,2025,gamingbolt.com
12969,"1,587,766",2279,IN,2025,cricbuzz.com
12970,"1,579,657",2262,IN,2025,espn.in
12971,"1,577,182",4264,IN,2025,thehitavada.com
12972,"1,570,732",1080,IN,2025,orfonline.org
12973,"1,570,126",4211,IN,2025,bangaloremirror.indiatimes.com
12974,"1,559,646",4248,IN,2025,nenow.in
12975,"1,543,637",2532,IN,2025,topnews.in
12976,"1,528,737",2735,IN,2025,newindianexpress.com
12977,"1,478,733",3258,IN,2025,ibtimes.co.in
12978,"1,477,618",3705,IN,2025,zeebiz.com
12979,"1,427,637",2524,IN,2025,analyticsindiamag.com
12980,"1,417,843",3262,IN,2025,india.com
